1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=34]",on_foot,STATE_SUSPECTING_STOP,24.786762,120.99735,21.18
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=96]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=95]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",on_foot,STATE_SUSPECTING_STOP,24.78687,120.99737,22.345
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=95]",on_foot,STATE_CONFIRMED,24.78694,120.99737,22.189
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.786982,120.99739,22.13
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",on_foot,STATE_CONFIRMED,24.786982,120.99739,22.13
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",on_foot,STATE_CONFIRMED,24.786999,120.9974,20.571
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_CONFIRMED,24.78699,120.997406,19.264
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_CONFIRMED,24.786987,120.99741,22.265
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=62]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_CONFIRMED,24.786987,120.99741,22.265
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=62]",on_foot,STATE_CONFIRMED,24.786964,120.99772,23.009
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.786875,120.99773,33.295
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.787077,120.997696,25.041
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.78725,120.99784,25.51
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.787397,120.99782,24.342
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=96]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
