1516527421663,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527425449,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527430518,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527431658,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,0,0,0
1516527436437,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527441513,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot:97;;walking:97;;unknown:2;;running:1,,,,,
1516527441658,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527447427,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot:97;;walking:97;;unknown:2;;running:1,,,,,
1516527451672,,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot,STATE_CONFIRMED,0,0,0
1516527452503,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527458468,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527461671,,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot,STATE_CONFIRMED,0,0,0
1516527463626,on_foot:98;;walking:98;;unknown:1;;running:1,on_foot:98;;walking:98;;unknown:1;;running:1,,,,,
1516527469491,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot:97;;walking:97;;unknown:2;;running:1,,,,,
1516527471660,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527474571,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527480496,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527481668,,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot,STATE_CONFIRMED,0,0,0
1516527485574,on_foot:97;;walking:97;;unknown:2;;running:1,on_foot:97;;walking:97;;unknown:2;;running:1,,,,,
1516527491498,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527491662,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527496611,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527501664,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527502521,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527507607,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527511661,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527513558,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527518621,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527521659,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527524935,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527530011,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527531657,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527534748,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527539869,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527541665,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527545922,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527551003,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527551662,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527556960,on_foot:95;;walking:95;;running:2;;on_bicycle:1;;still:1;;unknown:1,on_foot:95;;walking:95;;running:2;;on_bicycle:1;;still:1;;unknown:1,,,,,
